선정 여부,주차,신청 번호,신청 일자,시작 일자,브랜드,,타이틀,프로모션 내용,URL,이미지,비고,팀명
광고진행,14,594295,2026-03-31 2:00:00,2026-03-31 2:00:00,whosfanstore,[무신사 드롭] 데이식스 원필,[무신사 드롭] 데이식스 원필,[무신사 드롭] 데이식스 원필 신보,https://www.musinsa.com/content/1486156446264337844,https://image.msscdn.net/cms/v2/content/file_1774511886670_58203599_47h0bp.jpg,,트렌드상품 & IP 기획
,14,601739,2026-03-31 2:00:00,2026-03-31 2:00:00,newbalance,뉴발란스 NANO 바람막이 발매 with 아이유,뉴발란스 NANO 바람막이 발매 with 아이유,뉴발란스 NANO 바람막이 발매 with 아이유,https://www.musinsa.com/products/6092870,,,무신사풋웨어
광고진행,14,598437,2026-03-31 3:00:00,2026-03-31 3:00:00,casetify,[무신사드롭] 최강록 x 케이스티파이,[무신사드롭] 최강록 x 케이스티파이,[무신사드롭] 최강록 x 케이스티파이,https://www.musinsa.com/content/1486231171989484985,https://image.msscdn.net/cms/v2/content/file_1774595851022_107895699_kyp9sh.jpg,,트렌드상품 & IP 기획
광고진행,14,600702,2026-03-31 15:00:00,2026-03-31 15:00:00,musinsacampaign,4월 멤버스데이,무신사 멤버스데이,4월 멤버스데이,https://www.musinsa.com/campaign/membersday_2604,https://image.msscdn.net/campaign_service/images/cpcms/2026/f0ce55747cdf43afa86d619ed00418b3.jpg,매월 1~3일은 무신사 멤버스데이 최대 30% 쿠폰 + 최대 5만원 적립금 + 최대 1만원 결제혜택,전사캠페인
광고미진행,14,597306,2026-04-01 1:00:00,2026-04-01 1:00:00,festiver,슈퍼레이스 x 페스티버,슈퍼레이스 x 페스티버,"무신사 단독 선발매, 선발매 기간 단독 할인 (1)  ip사 채널 노출 및 마케팅: ip사 sns(인스타그램, 유튜브 콘텐츠) 노출 예정 및 26년 라운드별 오프라인 현장 부스 예정(*참고, 전년도 슈퍼레이스 관중수 : 약 15만명)  (2) 브랜드 측 노출 및 마케팅: 메타 광고, 인플루언서 협찬 콘텐츠 발행 예정(모집 중) ",https://www.musinsa.com/content/1483723777885494326,,,라이프
,14,577406,2026-04-01 2:00:00,2026-04-01 2:00:00,crocs,크록스 에코 시티 어드벤처 클로그 SMU 발매,크록스 에코 시티 어드벤처 클로그 SMU,프로모션 미진행,https://www.musinsa.com/brand/crocs?gf=A,,랜딩링크와 uid 추후 업데이트 예정 (현재 기재한 링크와 uid는 임시),무신사풋웨어
,14,577416,2026-04-01 2:00:00,2026-04-01 2:00:00,hoka,호카 마하 리마스터드 단독 발매,호카 마하 리마스터드,프로모션 미진행,https://www.musinsa.com/brand/hoka?gf=A,,호카 마하 리마스터드 단독 발매,무신사풋웨어
,14,598424,2026-04-01 2:00:00,2026-04-01 2:00:00,ept,이피티 ,이피티 × 코코 카피탄,이피티 × 코코 카피탄 스페셜 발매,https://www.musinsa.com/app/plan/views/81049,,URL 추후 변,무신사풋웨어
광고진행,14,598557,2026-04-01 2:00:00,2026-04-01 2:00:00,noah,노아 X 타이맥스,"화제의 컬래버, 문 페이즈 워치",노아 x 타이맥스 컬래버 상품,https://www.musinsa.com/content/1478917501376690832,https://image.msscdn.net/cms/v2/content/file_1774504640836_168857700_iud77q.jpg,,무신사글로벌패션
,14,598576,2026-04-01 2:00:00,2026-04-01 2:00:00,laugher,4/1 라퍼x베티붑 콜라보 발매 ,라퍼x베티붑 콜라보 발매 ,단독 10% 할인,,,,무신사유니섹스패션
,14,598774,2026-04-01 2:00:00,2026-04-01 2:00:00,leterie,레터리x젤라비 무신사 에디션,레터리x젤라비,무신사 에디션,https://www.musinsa.com/content/1486993399147642150,https://image.msscdn.net/cms/v2/content/file_1774941640822_32554000_88z54k.jpg,"랜딩링크, UID 교체 예정",여성패션
,14,601605,2026-04-01 3:00:00,2026-04-01 3:00:00,leey,와이이이엘 인기 슈즈 재발매,YEEL 인기 슈즈 재발매,무신사 단독 15% 쿠폰혜택,,,,여성패션
광고미진행,14,597875,2026-04-01 15:00:00,2026-04-01 15:00:00,stanley,스탠리 LG트윈스 컬래버 텀블러 발매,"Play Hot, Stay Cool\n스탠리 1913 x LG트윈스",스탠리 1913 x LG트윈스 컬래버 텀블러 발매,https://www.musinsa.com/content/1460445082874739012,https://image.msscdn.net/cms/v2/content/file_1773713421841_434514600_rqiolk.jpg,"공식 컬래버 브랜드명은 스탠리 1913 x LG트윈스 입니다.
공식 슬로건은 Play Hot, Stay Cool 입니다.

발매일시가 4/2 00:00 입니다. (전사이트 동시오픈). 

https://drive.google.com/drive/folders/1RPAr1Zd4kzRNZau6aG9MREaYV-wA4IGh
위 경로 내에 있는 마케팅 가이드 PDF 내에 있는 디자인 가이드 준용하여 브랜드 명, 메인 타이틀 작성해야 하며, 3/27 까지 엘지트윈스 구단 사전 컨펌을 받아야 합니다.

로고는 병기형 (스탠리 로고, 엘지트윈스 로고 병기) 으로만 사용 가능하며, 로고 수급 경로는 아래와 같습니다.
https://drive.google.com/drive/folders/1Xuy6HQCVAuGVE4a6b3KAO45qCGfEXj-D

랜딩 URL, 상품번호 UID는 모두 현재 미정 (TBD) 입니다.",버티컬스포츠
,14,602976,2026-04-02 0:00:00,2026-04-02 0:00:00,crocs,크록스ⅩKBO 전 구단 지비츠 참 컬렉션 발매,크록스ⅩKBO 전 구단 지비츠 참 컬렉션 발매,크록스ⅩKBO 전 구단 지비츠 참 컬렉션 발매,https://www.musinsa.com/content/1488750261266209885,https://image.msscdn.net/cms/v2/content/file_1775031412153_1530686199_v58bqu.jpg,랜딩링크 나오면 수정 예정,무신사풋웨어
광고진행,14,589144,2026-04-02 2:00:00,2026-04-02 2:00:00,adidas,아디다스 x 송포더뮤트,아디다스 x 송 포 더 뮤트,컬래버 컬렉션 발매,https://www.musinsa.com/content/1487999446771545673,https://image.msscdn.net/cms/v2/content/file_1775093925298_1695325099_ibjsmn.jpg,"랜딩 URL 업데이트 예정
KF5705
KF5707
KF5708
KQ7839
KQ7840
KR3013
KT0774
KT0775
KT0776
KT0777",무신사풋웨어
광고진행,14,597572,2026-04-02 3:00:00,2026-04-02 3:00:00,브랜드ID,[무신사드롭] 메가하우스 룩업 피규어,[무신사드롭] 메가하우스 룩업 피규어,한정 발매,https://www.musinsa.com/content/1486234226105499016,https://image.msscdn.net/cms/v2/content/file_1774596021391_98160300_ch9h4p.jpg,,트렌드상품 & IP 기획
,14,603543,2026-04-02 9:00:00,2026-04-02 9:00:00,aakam,아캄 26,"아캄 x 오디피기 하은, 서후",무신사 단독 발매,,,스페셜 구좌 랜딩 변경 필수,무신사유니섹스패션
,14,578039,2026-04-03 2:00:00,2026-04-03 2:00:00,nyxx,엔와이엑스엑스 x 털난새우 무신사 에디션,엔와이엑스엑스x털난새우 ,구매 사은품 증정,https://drive.google.com/drive/folders/1I1-a5HOjKqVZIzhbjHl2CTqNpCSVhX2q,,*랜딩 및 UID 추후 기재 ,여성패션
,14,598564,2026-04-03 2:00:00,2026-04-03 2:00:00,noah,노아 x 컨버스,"헤리티지의 만남, 최고의 스니커즈",노아 x 컨버스 컬래버 상품,https://www.musinsa.com/brand/noah?gf=A,,,무신사글로벌패션
,14,598695,2026-04-03 2:00:00,2026-04-03 2:00:00,bronson,브론슨 X 아티스트 [콜라보] 발매 ,브론슨 X 아티스트 콜라보 발매 ,브론슨X그래픽 디자이너 릴 디지 협업 컬렉션 발매,https://www.musinsa.com/content/,,랜딩 URL 추후 업로드,무신사남성패션
광고진행,14,598813,2026-04-03 2:00:00,2026-04-03 2:00:00,generalideastandard,제너럴아이디어 x 아이덴티티,제너럴아이디어 x 아이덴티티 x 데이즈드,무신사 쇼케이스,https://www.musinsa.com/content/1488034833289438572,https://image.msscdn.net/cms/v2/content/file_1775111683377_24206099_ucmp3a.jpg,"랜딩 링크, UID 교체 예정",여성패션
,14,599104,2026-04-03 2:00:00,2026-04-03 2:00:00,converse,컨버스 SHAI 001 단독 신상발매/재입고,컨버스 SHAI 001 ,컨버스 SHAI 001 단독 신상발매/재입고,https://www.musinsa.com/main/musinsa/recommend?gf=A,,,무신사풋웨어
,14,601196,2026-04-03 15:00:00,2026-04-03 15:00:00,mangomanyplease,디렉터스 PICK (망고매니플리즈),망고매니플리즈 디렉터스 PICK ,15% 쿠폰,,,,여성패션
,14,601678,2026-04-05 10:00:00,2026-04-05 10:00:00,minav,미나브X패션플래닛 2차 콜라보 발매,미나브X패션플래닛 2차 콜라보 발매,미나브X패션플래닛 2차 콜라보 발매 최대 44% 할인,https://추후기재,,,무신사남성패션
광고진행,15,604970,2026-04-06 1:00:00,2026-04-06 1:00:00,newbalance,뉴발란스 빈티지 러닝 컬렉션 신규발매,뉴발란스 빈티지 러닝 컬렉션 신규발매,뉴발란스 빈티지 러닝 컬렉션 신규발매,https://www.musinsa.com/content/1488426398481309200,https://image.msscdn.net/cms/v2/content/cms_a303666a-be3d-4.jpg,,무신사풋웨어
광고진행,15,599017,2026-04-06 2:00:00,2026-04-06 2:00:00,thecoldestmoment,더콜디스트모먼트 X 한로로 굿즈 무신사 에디션,더콜디스트모먼트 X 한로로 굿즈 무신사 에디션,"한로로 ""자몽 살구 클럽"" 사인북 포토 리뷰 이벤트",https://www.musinsa.com/content/1484450171767890905,,"한로로 친필 싸인 소설책 ""자몽 살구 클럽"" 3인 증정 포토 리뷰 이벤트
랜딩 url 브랜디드 경로로 추후 교체 필요

""지금의 감정을 입는 청춘'
더콜디스트모먼트 X 한로로 "" / 이미지 25일 한로로 촬영본 수급",여성패션
광고진행,15,600006,2026-04-06 2:00:00,2026-04-06 2:00:00,whosfanstore,[무신사드롭] 킥플립 신보,[무신사드롭] 킥플립 신보,[무신사드롭] 킥플립 신보,https://www.musinsa.com/content/1488838339179763525,https://image.msscdn.net/cms/v2/content/file_1775199431728_250010800_9hibs9.jpg,,트렌드상품 & IP 기획
,15,603781,2026-04-06 2:00:00,2026-04-06 2:00:00,브랜드ID,데프 pillbox 모자 프리오더 10% 할인 & 신규 입점,데프 pillbox 모자 프리오더 ,데프 pillbox 모자 프리오더 ,https://www.musinsa.com/content/1488517984691084052,,"- 랜딩 url -> 뉴스 컨텐츠로 진행 필요
- 발매일정 : 4/6일 11시 
- 프로모션 기간 : 4/6 11시 ~ 4/12 24시
- 타이틀 : 데프 pillbox 모자 프리오더 ",무신사유니섹스패션
,15,604011,2026-04-06 2:00:00,2026-04-06 2:00:00,stdupontclassics,W15 에스티듀퐁클래식 (특별기획전) 4/6~4/20,에스티듀퐁클래식 새로운 유틸리티 셔츠 무신사 단독발매,무신사 단독상품 10% 쿠폰 + 15% 할인 ,https://www.musinsa.com/content/1478675980387776611,https://image.msscdn.net/cms/v2/content/file_1775022199439_202001000_hflkmp.jpg,"에스티듀퐁클래식 무신사 단독상품 발매 (4SKU) 및 인플루언서 컨텐츠 협업 특별기획전 진행 
브랜드위크 4월 2주차 참여
무신사 단독상품 10% 쿠폰 + 15% 할인 
(브랜드 마케팅 비용 2,600만원 투자)",무신사글로벌패션
광고진행,15,599202,2026-04-06 9:00:00,2026-04-06 9:00:00,drawfit,드로우핏 X 스토커즈 [콜라보] 발매,드로우핏 X 스토커즈 [콜라보] 발매,드로우핏 X 스토커즈 [콜라보] 발매,https://www.musinsa.com/content/1486631812155030707,https://image.msscdn.net/cms/v2/content/file_1774578000530_786504200_on90x0.jpg,"- 4.6 발매 (영상 17시 / 판매 시작 18시)
- 기간 4.6~4.19
",무신사남성패션
광고미진행,15,594279,2026-04-07 2:00:00,2026-04-07 2:00:00,brandmarketing,3월 월간랭킹,랭킹 리포트로 보는 3월 트렌드,3월 무신사 월간 랭킹 ,https://www.musinsa.com/content/1488434472482479468,https://image.msscdn.net/cms/v2/content/file_1775453075730_604214099_no65g6.jpg,"[앱푸시 문구] 
랭킹 리포트로 보는 3월 트렌드 
패션/슈즈/뷰티 카테고리 별 가장 사랑받은 브랜드 TOP 10 확인하기
",브랜드마케팅2
광고진행,15,603984,2026-04-07 2:00:00,2026-04-07 2:00:00,fredperry,W15 프레드페리 미드시즌세일,프레드페리 26SS 미드시즌 세일 간절기 상품 최대 20% 할인, 26SS 미드세일 (간절기 일부 아이템 20% 할인) 과년도 할인 무신사 단독 추가할인 ,https://www.musinsa.com/content/1485973405702932627,https://image.msscdn.net/cms/v2/content/cms_f0a1c016-3260-4.jpg,,무신사글로벌패션
광고진행,15,604773,2026-04-07 2:00:00,2026-04-07 2:00:00,thecoldestmoment,더콜디스트모먼트 한로로 인터뷰,더콜디스트모먼트 X 한로로 인터뷰,사인북 포토리뷰 이벤트,https://www.musinsa.com/content/1488774125173579523,https://image.msscdn.net/cms/v2/content/file_1775033645982_13296900_4ft0vn.jpg,"더콜디스트모먼트 X 한로로 에디션 건과 다른 랜딩으로 참고 부탁드립니다.
에디션: 쇼케이스 랜딩
본 신청건: 한로로 매거진 인터뷰 랜딩",여성패션
,15,602589,2026-04-08 1:00:00,2026-04-08 1:00:00,musicplant,[스페셜] 하츠웨이브,[스페셜] 하츠웨이브,하츠웨이브 신보,https://www.musinsa.com/content/추후기재,,UID 추후 업데이트,트렌드상품 & IP 기획
,15,598834,2026-04-08 2:00:00,2026-04-08 2:00:00,spao,스파오 | 미니틴 콜라보 한정발매,스파오 | 미니틴 콜라보 한정발매,스파오 | 미니틴 콜라보 한정발매 무신사 드롭,https://www.musinsa.com/content/,,"티징 포함, 발매 4/10 11시 일정",KAM
광고진행,15,598966,2026-04-08 2:00:00,2026-04-08 2:00:00,notonlyfortoday,낫온리포투데이 × 호패션 협업 에디션 ,낫온리포투데이 × 호패션 협업 에디션 ,단독발매ㅣ30% 할인,https://www.musinsa.com/content/1488415710161592016,https://image.msscdn.net/cms/v2/content/file_1775554592533_168574000_wubxy1.jpg,,무신사유니섹스패션
광고진행,15,599169,2026-04-08 2:00:00,2026-04-08 2:00:00,converse,컨버스 x 1908 4번째 컬렉션 발매,컨버스 x 1908 4번째 컬렉션 발매,컨버스 x 1908 4번째 컬렉션 발매,https://www.musinsa.com/brand/converse?gf=A,,,무신사풋웨어
광고진행,15,604972,2026-04-09 1:00:00,2026-04-09 1:00:00,newbalance,뉴발란스 NOVON 백팩 런칭,뉴발란스 NOVON 백팩 런칭,뉴발란스 NOVON 백팩 런칭,https://www.musinsa.com/content/1488068006848267666,https://image.msscdn.net/cms/v2/content/file_1775543118278_56893600_1pz6z2.jpg,,무신사풋웨어
,15,589882,2026-04-09 2:00:00,2026-04-09 2:00:00,adidas,아디다스 컨트롤 5 무신사 에디션,아디다스 컨트롤 5 무신사 에디션,초도 발매 15% 쿠폰,https://www.musinsa.com/content/,,,무신사풋웨어
광고미진행,15,590170,2026-04-09 2:00:00,2026-04-09 2:00:00,jsm,정샘물 x 악마는 프라다를 입는다 ,정샘물 x 악마는 프라다를 입는다 2 컬래버 ,정샘물 x 악마는 프라다를 입는다 2 컬래버 ,https://www.musinsa.com/content/1488003813617951691,https://image.msscdn.net/cms/v2/content/file_1775629178186_53974199_h0kcna.jpg,쇼케이스 수정완료 ./  UID 추후 기재 예정 ,뷰티1
,15,591245,2026-04-09 2:00:00,2026-04-09 2:00:00,vans,반스 프리미엄 로퍼 53 단독 발매,반스 프리미엄 로퍼 53 ,반스 프리미엄 로퍼 53 단독 발매 및 쿠폰 이벤트 진행,https://www.musinsa.com/brand/vans?gf=A,,"랜딩링크, UID 추후 업데이트 예정",무신사풋웨어
광고미진행,15,599143,2026-04-09 2:00:00,2026-04-09 2:00:00,dickies,디키즈x안티소셜소셜클럽,디키즈x안티소셜소셜클럽,디키즈x안티소셜소셜클럽 협업,https://www.musinsa.com/brand/dickies/products?gf=A&sortCode=NEW,,"무신사 에디션
링크 교체 예정",무신사남성패션
,15,600896,2026-04-09 2:00:00,2026-04-09 2:00:00,dickies,디키즈x안티소셜소셜클럽,디키즈x안티소셜소셜클럽,디키즈x안티소셜소셜클럽 협업,https://www.musinsa.com/content/1486997665431414765,https://image.msscdn.net/cms/v2/content/file_1774598983166_728239900_0689ui.jpg,랜딩 URL 교체 예정,무신사남성패션
광고진행,15,602175,2026-04-09 2:00:00,2026-04-09 2:00:00,kinchi,킨치 메가쇼케이스,킨치 캠페인,킨치 메가쇼케이스 무신사 신상품 선발매 및 단독 상품 발매 / 최대 40% 할인 + 15% 쿠폰,https://www.musinsa.com/content/1488397112709455797,https://image.msscdn.net/cms/v2/content/file_1775641114210_165248600_wl4eja.jpg,,무신사풋웨어
,15,603903,2026-04-09 2:00:00,2026-04-09 2:00:00,lego,W15 레고 특별기획전 (가정의달),레고 4월 신상 발매 & 어린이날을 위한 상품 혜택,최대 22% 할인 + 10% 쿠폰,https://www.musinsa.com/campaign/2604_lego			,,,무신사글로벌패션
광고진행,15,604111,2026-04-09 2:00:00,2026-04-09 2:00:00,outstanding,아웃스탠딩 x 루니툰즈 26 SUMMER 컬렉션(IP협업),아웃스탠딩 루니툰즈 여름 협업 컬렉션 /n 최대 10% 할인,아웃스탠딩 x 루니툰즈 26 SUMMER 컬렉 무신사 에디션 10% 할인 / 체험단 및 댓글 증정 이벤트,https://www.musinsa.com/content/1488834407984454889,https://image.msscdn.net/cms/v2/content/file_1775700707517_6460500_88injz.jpg,,무신사남성패션
광고진행,15,603196,2026-04-09 3:00:00,2026-04-09 3:00:00,foowearcategorymkt,킨치 메가쇼케이스 앱푸시,킨치 단 7일 최대 40퍼 할인\n전상품 할인 혜택,킨치 메가 쇼케이스,https://www.musinsa.com/campaign/kinchiapril/0#signature,https://image.msscdn.net/campaign_service/images/cpcms/2026/737bb4fec90740cabdd86f7c290b608a.jpg,,스포츠카테고리마케팅
,15,598977,2026-04-09 9:00:00,2026-04-09 9:00:00,브랜드ID,글로벌패션_스페셜_4.9 레이밴 제니 캠페인 공식 런칭,업데이트 예정_레이밴x제니,업데이트 예정_레이밴x제니,https://www.musinsa.com/raybanjennie,,업데이트 예정_레이밴x제니,무신사글로벌패션
광고미진행,15,598221,2026-04-10 1:00:00,2026-04-10 1:00:00,thisisneverthat,디스이즈네버댓 X 그레이트풀 데드,디스이즈네버댓 X 그레이트풀 데드,디스이즈네버댓 X 그레이트풀 데드 컬래버레이션 신상품 발매,https://www.musinsa.com/brand/thisisneverthat?gf=A,,"4/10 10시 발매 
랜딩링크 > 컨텐츠 링크로 변경 필요",무신사유니섹스패션
